Time,CenterTemp,SurfaceTemp,dT
0.0,100.00000000000004,97.5506744105538,2.4493255894462465
0.4366812227074236,99.99999999999994,96.30236179392818,3.6976382060717583
0.8733624454148472,99.99999999999864,95.38892604510524,4.611073954893399
1.3100436681222707,99.9999999999897,94.63790851277632,5.362091487213377
1.7467248908296944,99.99999999994388,93.98730243019183,6.012697569752049
2.183406113537118,99.99999999975114,93.40664139220036,6.593358607550783
2.620087336244542,99.9999999990597,92.8782817530078,7.121718246051898
3.0567685589519655,99.99999999688266,92.39092565752426,7.609074339358401
3.4934497816593892,99.99999999073954,91.9368256195461,8.06317437119344
3.930131004366813,99.9999999749557,91.51039653260413,8.489603442351566
4.366812227074236,99.9999999375641,91.10745553999551,8.892544397568585
4.8034934497816595,99.99999985506206,90.72477418604109,9.27522566902097
5.240174672489083,99.99999968410027,90.35979911618335,9.64020056791692
5.676855895196506,99.99999934905571,90.01046976351795,9.989529585537767
6.113537117903929,99.99999872440182,89.6750948023044,10.32490392209742
6.5502183406113526,99.99999761086065,89.35226576140882,10.64773184945183
6.986899563318776,99.99999570451178,89.04079499222654,10.959200712285238
7.423580786026199,99.99999255834015,88.73967009374437,11.260322464595788
